f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label
0.0,0.0,1e-06,0.125586,0.042231,-0.032023,0.199923,0.106621,-0.081536,0.213191,0.170355,-0.129371,0.177403,0.181933,-0.173619,0.181652,-0.009055,-0.126187,0.173406,0.20155,-0.168783,0.15182,0.239443,-0.170185,0.137065,0.202609,-0.1663,0.097242,-0.02442,-0.138162,0.089664,0.22692,-0.17197,0.074885,0.236502,-0.142387,0.073971,0.189853,-0.122274,0.020133,-0.011854,-0.150094,0.012269,0.214646,-0.170503,0.019854,0.218671,-0.127739,0.030293,0.175957,-0.100427,-0.048347,0.008696,-0.16717,-0.051112,0.184565,-0.174688,-0.028109,0.191924,-0.148802,-0.012986,0.15812,-0.131812,M
0.0,0.0,1e-06,0.121494,0.039398,-0.033456,0.193281,0.102517,-0.085472,0.203645,0.167417,-0.135432,0.167482,0.182747,-0.182541,0.169637,-0.008812,-0.131892,0.165321,0.202239,-0.176019,0.142578,0.241851,-0.180045,0.126264,0.204142,-0.178672,0.085401,-0.021937,-0.144302,0.082078,0.227645,-0.178984,0.064806,0.238196,-0.151542,0.062811,0.189531,-0.134077,0.008811,-0.007245,-0.156316,0.004783,0.21409,-0.17643,0.010262,0.219639,-0.134005,0.020183,0.176738,-0.108418,-0.05835,0.015785,-0.173588,-0.060078,0.185067,-0.181014,-0.038527,0.192048,-0.154655,-0.02483,0.157226,-0.138433,M
0.0,0.0,1e-06,0.126271,0.040473,-0.029434,0.20148,0.105518,-0.078531,0.215141,0.171137,-0.126449,0.179767,0.185446,-0.17135,0.181837,-0.005917,-0.124448,0.175067,0.200447,-0.166983,0.152573,0.242993,-0.169041,0.136859,0.21032,-0.165394,0.097461,-0.020065,-0.137577,0.092062,0.225939,-0.170209,0.076614,0.240314,-0.140545,0.075699,0.197574,-0.120286,0.020699,-0.006802,-0.150333,0.016154,0.21559,-0.170016,0.023925,0.224266,-0.125476,0.034894,0.184712,-0.096565,-0.04746,0.015366,-0.167985,-0.045402,0.191266,-0.175246,-0.020389,0.203694,-0.147358,-0.004331,0.172961,-0.128258,M
0.0,0.0,1e-06,0.123715,0.04216,-0.033246,0.198338,0.10825,-0.084165,0.21074,0.174202,-0.132786,0.177661,0.18853,-0.177952,0.183158,-0.000796,-0.130991,0.174444,0.210828,-0.174516,0.151559,0.244413,-0.1773,0.137338,0.204775,-0.174825,0.098818,-0.016163,-0.142462,0.090779,0.235233,-0.17688,0.074916,0.240504,-0.14824,0.074132,0.192868,-0.129636,0.02165,-0.004629,-0.153683,0.013955,0.220876,-0.17335,0.020799,0.221233,-0.130448,0.030976,0.177807,-0.104184,-0.046888,0.015193,-0.170141,-0.048245,0.190604,-0.177209,-0.025724,0.195766,-0.151109,-0.010713,0.160516,-0.134752,M
0.0,0.0,1e-06,0.126439,0.043263,-0.032486,0.204609,0.108079,-0.08163,0.218964,0.170653,-0.128462,0.186487,0.18389,-0.171563,0.191348,-0.007234,-0.1281,0.181748,0.207301,-0.170454,0.156532,0.240796,-0.172303,0.142356,0.200069,-0.169189,0.105933,-0.022958,-0.139296,0.098251,0.230439,-0.174127,0.082347,0.238307,-0.14637,0.081271,0.191572,-0.127753,0.028003,-0.010396,-0.150176,0.020969,0.216515,-0.16994,0.028296,0.220407,-0.127888,0.039146,0.178945,-0.101457,-0.040742,0.011334,-0.166133,-0.040246,0.189129,-0.172725,-0.015748,0.197497,-0.14713,0.001114,0.164414,-0.130602,M
0.0,0.0,1e-06,0.129347,0.044136,-0.034005,0.205487,0.106864,-0.085756,0.218708,0.169113,-0.135519,0.182983,0.183589,-0.18172,0.193481,-0.008033,-0.128371,0.182941,0.204029,-0.171778,0.160698,0.238837,-0.174959,0.147266,0.200189,-0.172942,0.108853,-0.022925,-0.139819,0.099491,0.228546,-0.174167,0.083808,0.235174,-0.146186,0.083745,0.188142,-0.127814,0.030935,-0.009879,-0.151309,0.022295,0.215491,-0.170647,0.029403,0.216298,-0.127818,0.040252,0.172282,-0.101309,-0.03849,0.010588,-0.168301,-0.040506,0.186527,-0.174845,-0.016966,0.192267,-0.148847,-0.001235,0.156943,-0.132248,M
0.0,0.0,1e-06,0.12946,0.042213,-0.029681,0.207116,0.105699,-0.079231,0.223929,0.167956,-0.127044,0.191772,0.180459,-0.171245,0.1944,-0.006455,-0.127639,0.185627,0.203522,-0.168983,0.161946,0.241473,-0.169146,0.147076,0.205208,-0.164774,0.111223,-0.021012,-0.140515,0.103174,0.228997,-0.172478,0.086014,0.238609,-0.141952,0.084954,0.19315,-0.121797,0.034131,-0.008498,-0.152804,0.026223,0.214127,-0.170766,0.032123,0.21897,-0.126986,0.042184,0.177561,-0.099777,-0.035087,0.012535,-0.169989,-0.036241,0.186491,-0.175912,-0.012481,0.196912,-0.149373,0.003545,0.165293,-0.132132,M
0.0,0.0,1e-06,0.124955,0.044308,-0.033456,0.200234,0.106675,-0.087999,0.215297,0.169113,-0.139824,0.182524,0.181362,-0.187345,0.194,-0.008133,-0.14149,0.186092,0.204105,-0.183916,0.157567,0.241821,-0.18071,0.139721,0.20314,-0.174026,0.110372,-0.025983,-0.153697,0.101958,0.230613,-0.189354,0.079883,0.236152,-0.156289,0.078579,0.18489,-0.134135,0.032839,-0.014516,-0.164971,0.025211,0.215801,-0.185656,0.026876,0.216965,-0.140291,0.035393,0.170618,-0.112384,-0.036782,0.005864,-0.181127,-0.036635,0.185008,-0.188663,-0.016799,0.192146,-0.162111,-0.002334,0.156823,-0.145581,M
0.0,0.0,1e-06,0.117858,0.045579,-0.032434,0.190609,0.11212,-0.085394,0.203553,0.179917,-0.13517,0.17409,0.194948,-0.180741,0.172992,0.000607,-0.142268,0.17108,0.205459,-0.184255,0.143482,0.245701,-0.180512,0.124295,0.206732,-0.172498,0.090146,-0.01728,-0.153552,0.085706,0.23406,-0.188237,0.066249,0.243889,-0.152689,0.063363,0.192365,-0.127973,0.013969,-0.006287,-0.163671,0.010625,0.222434,-0.184179,0.015116,0.229507,-0.134588,0.021588,0.185831,-0.102732,-0.054484,0.014439,-0.178464,-0.051455,0.190195,-0.187347,-0.028541,0.20455,-0.158557,-0.013995,0.174633,-0.139157,M
0.0,0.0,1e-06,0.127033,0.047053,-0.032739,0.204935,0.107567,-0.085865,0.221603,0.165768,-0.136237,0.189835,0.17518,-0.182365,0.198412,-0.009887,-0.139206,0.190927,0.19968,-0.179929,0.160892,0.239794,-0.176527,0.142334,0.203108,-0.169911,0.115058,-0.029086,-0.15095,0.106266,0.227368,-0.184619,0.081942,0.232522,-0.152121,0.079501,0.181667,-0.131013,0.037483,-0.01838,-0.161619,0.029459,0.212676,-0.180136,0.029016,0.212661,-0.135461,0.036165,0.16678,-0.108801,-0.032027,0.001488,-0.177152,-0.030932,0.182379,-0.182741,-0.012477,0.189187,-0.15604,0.001069,0.154252,-0.140072,M
0.0,0.0,1e-06,0.128104,0.042613,-0.03094,0.203052,0.10534,-0.081727,0.216659,0.168865,-0.130929,0.181471,0.180904,-0.176542,0.191558,-0.006751,-0.127083,0.181775,0.20106,-0.167882,0.156841,0.239376,-0.167502,0.140442,0.203121,-0.162806,0.108355,-0.023081,-0.139383,0.099228,0.22648,-0.170656,0.079793,0.236578,-0.140132,0.078865,0.191365,-0.120205,0.031403,-0.011268,-0.151233,0.021989,0.212979,-0.169372,0.026227,0.218124,-0.126646,0.036119,0.176066,-0.100369,-0.037646,0.00891,-0.167981,-0.040378,0.184022,-0.173633,-0.018587,0.193813,-0.147252,-0.003226,0.161323,-0.130558,M
0.0,0.0,1e-06,0.122771,0.044209,-0.034258,0.195434,0.108224,-0.08767,0.208276,0.173897,-0.138365,0.176371,0.189897,-0.185225,0.183041,-0.007397,-0.137887,0.173976,0.201405,-0.181297,0.150586,0.241077,-0.181521,0.135148,0.204471,-0.177035,0.099753,-0.024429,-0.149534,0.091191,0.228772,-0.1848,0.07386,0.238445,-0.153881,0.072514,0.189738,-0.133044,0.022933,-0.012419,-0.16061,0.014787,0.214068,-0.18113,0.020795,0.219883,-0.136259,0.030941,0.176517,-0.108349,-0.045907,0.008428,-0.17686,-0.048473,0.18363,-0.185402,-0.02549,0.196523,-0.159271,-0.009088,0.166474,-0.142435,M
0.0,0.0,1e-06,0.123101,0.044007,-0.03421,0.196031,0.108513,-0.085347,0.207415,0.173399,-0.134133,0.171816,0.188671,-0.179282,0.17921,-0.006485,-0.13078,0.170626,0.204417,-0.17556,0.148958,0.239691,-0.179493,0.135156,0.20183,-0.177655,0.09518,-0.022627,-0.142149,0.088413,0.229949,-0.179311,0.074328,0.236785,-0.151942,0.073399,0.188871,-0.133365,0.018972,-0.010686,-0.153498,0.012291,0.216684,-0.175206,0.020367,0.217289,-0.132227,0.030974,0.173187,-0.105004,-0.049004,0.0099,-0.170286,-0.050431,0.18591,-0.178592,-0.026127,0.193218,-0.152879,-0.009179,0.159681,-0.136325,M
0.0,0.0,1e-06,0.117469,0.038401,-0.036666,0.185848,0.104515,-0.090865,0.194251,0.173098,-0.141871,0.16354,0.189867,-0.19039,0.156358,0.00121,-0.140314,0.150123,0.214167,-0.186367,0.12922,0.24389,-0.191262,0.116866,0.200107,-0.190502,0.069135,-0.012373,-0.151621,0.067646,0.233587,-0.188214,0.054499,0.242305,-0.160704,0.053255,0.196026,-0.143329,-0.007365,0.00116,-0.162403,-0.007866,0.215641,-0.183341,0.002456,0.223551,-0.137575,0.014308,0.185254,-0.109667,-0.072774,0.023139,-0.178821,-0.071705,0.187027,-0.18705,-0.044603,0.199059,-0.158839,-0.028025,0.169182,-0.140996,M
0.0,0.0,1e-06,0.125748,0.04485,-0.035811,0.198753,0.106916,-0.090196,0.212984,0.169443,-0.141939,0.181287,0.181576,-0.18987,0.191085,-0.006228,-0.13756,0.179628,0.206196,-0.181431,0.153946,0.236157,-0.182996,0.139502,0.193748,-0.1804,0.107134,-0.024106,-0.148902,0.097086,0.230162,-0.184224,0.075677,0.230528,-0.155527,0.075601,0.179282,-0.137897,0.030072,-0.013113,-0.15989,0.020091,0.215285,-0.180419,0.021679,0.210698,-0.138477,0.031216,0.16329,-0.114094,-0.038488,0.006182,-0.176249,-0.040864,0.183757,-0.183531,-0.022983,0.185205,-0.158233,-0.009975,0.14619,-0.14363,M
0.0,0.0,1e-06,0.124785,0.039713,-0.037976,0.195422,0.098122,-0.094263,0.208435,0.159284,-0.148009,0.180789,0.169768,-0.198408,0.182086,-0.011545,-0.138486,0.174656,0.20157,-0.183287,0.151005,0.231926,-0.185693,0.134868,0.189037,-0.183535,0.094914,-0.027857,-0.149746,0.090873,0.223898,-0.184891,0.070748,0.224688,-0.155587,0.069297,0.174485,-0.137717,0.016466,-0.014329,-0.161117,0.013674,0.210235,-0.18161,0.017136,0.20766,-0.137699,0.026295,0.162963,-0.112304,-0.052205,0.007814,-0.178293,-0.051131,0.180086,-0.185848,-0.032186,0.178581,-0.15922,-0.020581,0.138111,-0.143698,M
0.0,0.0,1e-06,0.122926,0.03864,-0.035899,0.189297,0.096485,-0.091445,0.196623,0.159319,-0.144785,0.165135,0.169858,-0.19526,0.167942,-0.013554,-0.134087,0.161716,0.192242,-0.177125,0.142865,0.226098,-0.180235,0.12876,0.186143,-0.178543,0.080189,-0.026913,-0.145939,0.080261,0.215561,-0.178711,0.065662,0.224166,-0.149329,0.064549,0.179402,-0.131311,0.003856,-0.012076,-0.157601,0.006323,0.204251,-0.174835,0.015317,0.207927,-0.127459,0.024741,0.166166,-0.099426,-0.062317,0.010685,-0.175339,-0.056513,0.177748,-0.181018,-0.031259,0.183465,-0.151808,-0.016618,0.148119,-0.133716,M
0.0,0.0,0.0,0.108166,0.01214,-0.029668,0.197688,0.093581,-0.076799,0.214603,0.175929,-0.115391,0.208536,0.233782,-0.147359,0.190503,0.04159,-0.164118,0.207497,0.274233,-0.216718,0.183623,0.250035,-0.226723,0.17004,0.176964,-0.22644,0.10824,0.03291,-0.170208,0.11787,0.293383,-0.217028,0.114273,0.260034,-0.196685,0.109996,0.183608,-0.183328,0.031416,0.047745,-0.172117,0.043668,0.285163,-0.189001,0.053609,0.247274,-0.142854,0.056392,0.173753,-0.116373,-0.034949,0.067803,-0.177109,-0.010269,0.24808,-0.174237,0.00445,0.221605,-0.139851,0.006596,0.157934,-0.120333,M
0.0,0.0,0.0,0.108713,0.011868,-0.027627,0.198305,0.092213,-0.074206,0.216184,0.173727,-0.112943,0.208777,0.228762,-0.145537,0.193326,0.041218,-0.159439,0.206811,0.27114,-0.211615,0.182956,0.253713,-0.221404,0.169367,0.182256,-0.221182,0.1108,0.032748,-0.167398,0.11769,0.294746,-0.215161,0.112059,0.263343,-0.194802,0.10709,0.185942,-0.180502,0.033262,0.046714,-0.171292,0.043557,0.284117,-0.190259,0.053724,0.249546,-0.145641,0.058055,0.177427,-0.119186,-0.035015,0.065227,-0.178024,-0.009511,0.244272,-0.177439,0.007285,0.221346,-0.144396,0.01251,0.161304,-0.124982,M
0.0,0.0,0.0,0.107846,0.011622,-0.030454,0.197583,0.092857,-0.078061,0.213718,0.173303,-0.11656,0.205376,0.23177,-0.148452,0.185033,0.042973,-0.167209,0.199828,0.27588,-0.219054,0.17926,0.250346,-0.227583,0.167655,0.177912,-0.226272,0.101402,0.033652,-0.172654,0.111161,0.29546,-0.219975,0.111107,0.260678,-0.199461,0.107777,0.183525,-0.185692,0.025113,0.048377,-0.173538,0.038633,0.287469,-0.191214,0.050694,0.247548,-0.145486,0.054295,0.173228,-0.118912,-0.039909,0.067955,-0.177269,-0.014411,0.247913,-0.174679,0.000579,0.218605,-0.140187,0.002514,0.153339,-0.120515,M
0.0,0.0,0.0,0.110722,0.013841,-0.033456,0.200802,0.096377,-0.08461,0.214807,0.180235,-0.12632,0.203032,0.230194,-0.162108,0.200338,0.040594,-0.173556,0.208219,0.276138,-0.22475,0.184354,0.261041,-0.231686,0.174311,0.19006,-0.230358,0.114734,0.030937,-0.179143,0.119929,0.295982,-0.226771,0.11561,0.267141,-0.204589,0.112766,0.191113,-0.190077,0.036027,0.044637,-0.180179,0.046838,0.28324,-0.197978,0.058805,0.248443,-0.151956,0.064836,0.176265,-0.125741,-0.031788,0.063285,-0.184577,-0.005273,0.242109,-0.183209,0.012731,0.218864,-0.149954,0.019513,0.158863,-0.131192,M
0.0,0.0,0.0,0.108066,0.014734,-0.029844,0.196405,0.095619,-0.077289,0.214033,0.175874,-0.11659,0.208719,0.230556,-0.149577,0.191469,0.041724,-0.162758,0.204797,0.274751,-0.21598,0.179857,0.249043,-0.226673,0.167619,0.176093,-0.227234,0.108102,0.032199,-0.169694,0.117032,0.291184,-0.21666,0.111883,0.256204,-0.197168,0.10815,0.180119,-0.184829,0.030614,0.045909,-0.172724,0.043419,0.282689,-0.191129,0.051083,0.243157,-0.146372,0.053744,0.169537,-0.120861,-0.036075,0.065373,-0.178742,-0.011308,0.243315,-0.177258,0.001398,0.214205,-0.143768,0.002841,0.149516,-0.124997,M
0.0,0.0,0.0,0.106881,0.013542,-0.027341,0.195844,0.095127,-0.0739,0.215361,0.175756,-0.112052,0.212283,0.235556,-0.143558,0.19146,0.046982,-0.16344,0.205251,0.276894,-0.215369,0.182654,0.255771,-0.223769,0.169904,0.184563,-0.222349,0.10955,0.037201,-0.170688,0.116094,0.298182,-0.218806,0.111549,0.266974,-0.197716,0.106842,0.191379,-0.18281,0.032242,0.050104,-0.1734,0.041684,0.287812,-0.191928,0.051361,0.253557,-0.145316,0.055036,0.182017,-0.117552,-0.035596,0.067602,-0.178789,-0.013051,0.247821,-0.177105,0.002552,0.225092,-0.142525,0.00674,0.164444,-0.12213,M
0.0,0.0,0.0,0.108057,0.012396,-0.031364,0.198052,0.093909,-0.080288,0.215379,0.177549,-0.120384,0.209307,0.234499,-0.154264,0.194839,0.041159,-0.166119,0.206505,0.273524,-0.218913,0.181766,0.254143,-0.229478,0.169699,0.182945,-0.22998,0.1112,0.032058,-0.172063,0.11737,0.292527,-0.218419,0.112641,0.264106,-0.198701,0.108794,0.189806,-0.186194,0.033427,0.045927,-0.173941,0.043605,0.282789,-0.191099,0.054079,0.249818,-0.146656,0.05887,0.178361,-0.121604,-0.033326,0.065603,-0.178932,-0.008804,0.245302,-0.177843,0.007955,0.224711,-0.145431,0.014194,0.166257,-0.127194,M
0.0,0.0,0.0,0.108946,0.013419,-0.031296,0.199337,0.092404,-0.081268,0.217467,0.172612,-0.122415,0.210838,0.227605,-0.157097,0.197663,0.042085,-0.168073,0.206733,0.273973,-0.220569,0.183218,0.25546,-0.229521,0.171736,0.183785,-0.229061,0.114145,0.03158,-0.174637,0.118639,0.293641,-0.22251,0.114091,0.266055,-0.201795,0.110095,0.192639,-0.188042,0.035989,0.044467,-0.176899,0.044191,0.280842,-0.19515,0.05499,0.247865,-0.149329,0.059767,0.176373,-0.122852,-0.032238,0.062795,-0.182337,-0.008452,0.243167,-0.181752,0.00937,0.223313,-0.148537,0.016044,0.16533,-0.129341,M
0.0,0.0,0.0,0.108605,0.011647,-0.034554,0.198812,0.089907,-0.084513,0.216643,0.170517,-0.124657,0.208088,0.22479,-0.15807,0.192072,0.037043,-0.169295,0.202675,0.2696,-0.221104,0.182549,0.251376,-0.229492,0.172039,0.181518,-0.228804,0.107102,0.02962,-0.17341,0.114465,0.290069,-0.221331,0.114303,0.260659,-0.200476,0.110262,0.187322,-0.186477,0.029046,0.044428,-0.173414,0.040457,0.279408,-0.192196,0.056056,0.245975,-0.146669,0.061274,0.17506,-0.119849,-0.037943,0.06195,-0.176891,-0.011753,0.240906,-0.177671,0.0106,0.222232,-0.145603,0.01884,0.16524,-0.126721,M
0.0,0.0,0.0,0.108461,0.011482,-0.035889,0.197533,0.086956,-0.087056,0.21417,0.165861,-0.128683,0.205217,0.21461,-0.164119,0.192074,0.0289,-0.168956,0.20372,0.260037,-0.221698,0.181177,0.24544,-0.231834,0.171002,0.178103,-0.232697,0.105928,0.02139,-0.173286,0.115672,0.280299,-0.222264,0.113591,0.255312,-0.202824,0.109979,0.185455,-0.189864,0.027687,0.036568,-0.173757,0.042233,0.268899,-0.193831,0.055848,0.238673,-0.148962,0.060915,0.170467,-0.122367,-0.038904,0.055696,-0.177906,-0.010514,0.231785,-0.179176,0.011534,0.215204,-0.147062,0.02083,0.161215,-0.128127,M
0.0,0.0,0.0,0.107206,0.012749,-0.030578,0.196865,0.094406,-0.07976,0.213719,0.177008,-0.119791,0.207323,0.234137,-0.153256,0.195092,0.042238,-0.168759,0.207529,0.27506,-0.221727,0.184762,0.257617,-0.231141,0.172673,0.186968,-0.230477,0.111998,0.033119,-0.17496,0.117762,0.297056,-0.223491,0.114589,0.270473,-0.202319,0.110129,0.196345,-0.187565,0.034291,0.046966,-0.176713,0.043165,0.286417,-0.194634,0.055431,0.254096,-0.147241,0.060334,0.182769,-0.119217,-0.033611,0.065695,-0.181601,-0.010216,0.247442,-0.180111,0.008241,0.22836,-0.145504,0.014859,0.17076,-0.125036,M
0.0,0.0,0.0,0.108692,0.015001,-0.033919,0.197614,0.101223,-0.085971,0.213305,0.191205,-0.128749,0.204565,0.247168,-0.16555,0.19872,0.035931,-0.174172,0.210055,0.273941,-0.229436,0.18475,0.252731,-0.240689,0.174233,0.182523,-0.242084,0.111869,0.02736,-0.180536,0.120771,0.29341,-0.230036,0.115488,0.259014,-0.209564,0.111328,0.181045,-0.196637,0.03311,0.042706,-0.182865,0.048132,0.282952,-0.202722,0.057764,0.244556,-0.157212,0.061613,0.171381,-0.131477,-0.034063,0.06481,-0.188545,-0.004288,0.242569,-0.187771,0.011087,0.214563,-0.15445,0.015865,0.151743,-0.136138,M
0.0,0.0,0.0,0.10908,0.016914,-0.033619,0.199814,0.101477,-0.085044,0.216136,0.188652,-0.127351,0.206741,0.241642,-0.163758,0.203418,0.039158,-0.172169,0.211763,0.27626,-0.225193,0.18602,0.25752,-0.234427,0.176769,0.187137,-0.234509,0.117296,0.029124,-0.178157,0.123053,0.294596,-0.224803,0.11685,0.265628,-0.203423,0.113769,0.189881,-0.190115,0.038349,0.042996,-0.180053,0.050084,0.281707,-0.197886,0.059119,0.247898,-0.15331,0.063672,0.175363,-0.128478,-0.029495,0.063981,-0.185245,-0.002503,0.242062,-0.184023,0.012923,0.218406,-0.151748,0.018886,0.156951,-0.134046,M
0.0,0.0,0.0,0.109618,0.014957,-0.035515,0.199093,0.100408,-0.087965,0.215939,0.188439,-0.130999,0.208559,0.242735,-0.168056,0.200163,0.034695,-0.176915,0.209894,0.272606,-0.232054,0.183497,0.248612,-0.242851,0.17434,0.179,-0.244511,0.112374,0.025267,-0.183166,0.12017,0.290592,-0.233156,0.114633,0.25282,-0.212681,0.110961,0.174992,-0.200302,0.033148,0.039676,-0.185404,0.048617,0.278618,-0.20571,0.057152,0.23715,-0.159885,0.060151,0.164498,-0.134367,-0.034077,0.061388,-0.19117,-0.004385,0.240082,-0.190235,0.00916,0.208824,-0.156398,0.011593,0.144012,-0.138152,M
0.0,0.0,0.0,0.107803,0.013973,-0.031281,0.198632,0.099862,-0.081898,0.21788,0.186451,-0.123681,0.213666,0.243554,-0.159294,0.202176,0.043657,-0.172472,0.212382,0.280179,-0.226975,0.187765,0.256586,-0.236497,0.176621,0.183369,-0.236286,0.116991,0.034124,-0.179948,0.123494,0.299173,-0.228647,0.116263,0.263139,-0.207395,0.112209,0.184174,-0.193744,0.037987,0.047713,-0.183167,0.050815,0.287568,-0.203121,0.057524,0.249516,-0.157633,0.060566,0.175832,-0.131805,-0.030194,0.067673,-0.189248,-0.002444,0.247602,-0.188487,0.01029,0.219883,-0.154844,0.013061,0.155794,-0.136235,M
0.0,0.0,0.0,0.108767,0.014445,-0.033816,0.199085,0.100102,-0.085236,0.214462,0.187732,-0.127092,0.205057,0.246788,-0.162547,0.198804,0.044224,-0.174109,0.208239,0.282042,-0.227913,0.183478,0.259854,-0.237967,0.172645,0.186852,-0.238276,0.11339,0.035023,-0.179585,0.119845,0.300647,-0.227834,0.114819,0.269261,-0.207188,0.110695,0.19193,-0.193948,0.034728,0.049168,-0.180751,0.046605,0.289134,-0.198487,0.055985,0.253332,-0.1522,0.059726,0.180159,-0.126041,-0.033076,0.069793,-0.185257,-0.006802,0.251783,-0.182648,0.007855,0.227442,-0.148268,0.011493,0.164971,-0.129162,M
0.0,0.0,0.0,0.10807,0.008938,-0.032485,0.194066,0.092815,-0.083062,0.207334,0.179577,-0.123076,0.199591,0.240488,-0.156649,0.18672,0.043311,-0.177389,0.199162,0.275679,-0.228564,0.178173,0.259483,-0.23508,0.165449,0.188951,-0.232272,0.102033,0.034702,-0.181463,0.111388,0.294052,-0.229923,0.110531,0.275783,-0.208965,0.105442,0.207325,-0.194417,0.024129,0.048808,-0.180012,0.03611,0.28536,-0.197371,0.051378,0.258079,-0.149392,0.056946,0.188442,-0.12099,-0.042007,0.067004,-0.181495,-0.017262,0.246657,-0.180112,0.003993,0.231912,-0.145142,0.011552,0.176687,-0.124181,M
0.0,0.0,0.0,0.107819,0.014325,-0.031262,0.194048,0.099792,-0.079545,0.207919,0.182197,-0.118842,0.199248,0.236892,-0.151996,0.181364,0.043031,-0.168711,0.193443,0.277249,-0.221374,0.173965,0.251317,-0.231008,0.163724,0.179864,-0.230734,0.096147,0.033166,-0.174317,0.10549,0.293759,-0.221558,0.106061,0.258077,-0.201423,0.103168,0.182796,-0.188557,0.019164,0.047673,-0.175487,0.034562,0.287237,-0.193927,0.046526,0.245681,-0.148408,0.049513,0.17252,-0.122173,-0.045476,0.067709,-0.179592,-0.019299,0.246635,-0.177308,-0.004568,0.215527,-0.142919,-0.003954,0.150345,-0.123632,M
0.0,0.0,0.0,0.105513,0.010799,-0.028438,0.192035,0.096837,-0.074911,0.206303,0.181172,-0.112095,0.194725,0.244345,-0.142404,0.180818,0.051243,-0.169072,0.199465,0.284686,-0.220003,0.180034,0.25536,-0.22659,0.167825,0.182433,-0.223851,0.097068,0.044299,-0.175465,0.110732,0.303861,-0.222671,0.108982,0.265778,-0.201493,0.104104,0.187613,-0.186632,0.020188,0.057239,-0.176703,0.034895,0.294672,-0.195973,0.046442,0.253444,-0.149664,0.049223,0.180121,-0.121735,-0.046239,0.07493,-0.180147,-0.019537,0.253282,-0.180609,-0.003266,0.221685,-0.146099,-0.000728,0.154599,-0.125483,M
0.0,0.0,-0.0,0.102401,0.013357,-0.028428,0.190054,0.098791,-0.076618,0.206397,0.181939,-0.114733,0.195914,0.24786,-0.145344,0.175407,0.059471,-0.17967,0.194829,0.289203,-0.230936,0.178411,0.257361,-0.233321,0.166955,0.183768,-0.227775,0.093942,0.051944,-0.187012,0.10704,0.312992,-0.236888,0.105228,0.267916,-0.211158,0.100972,0.185468,-0.192232,0.018248,0.062274,-0.188678,0.033667,0.298649,-0.210279,0.042025,0.250469,-0.158991,0.042884,0.17369,-0.127281,-0.048379,0.076365,-0.19245,-0.024005,0.253498,-0.195609,-0.010126,0.215932,-0.159823,-0.009068,0.1452,-0.138016,M
0.0,0.0,0.0,0.104022,0.011902,-0.027985,0.191863,0.095511,-0.075636,0.208629,0.177695,-0.11344,0.199248,0.245606,-0.143795,0.176523,0.057799,-0.175763,0.19547,0.288471,-0.22798,0.181758,0.260445,-0.231928,0.171611,0.186669,-0.226675,0.094614,0.050238,-0.182783,0.108912,0.311489,-0.234163,0.10928,0.271533,-0.210645,0.105528,0.191033,-0.192238,0.018925,0.06131,-0.184237,0.033818,0.297928,-0.207021,0.045548,0.25537,-0.15769,0.048978,0.180941,-0.126203,-0.04757,0.076027,-0.187643,-0.021646,0.254748,-0.191188,-0.005319,0.222947,-0.155871,-0.002761,0.155272,-0.133488,M
0.0,0.0,-0.0,0.103916,0.011393,-0.026775,0.191971,0.096385,-0.072674,0.208249,0.180326,-0.109311,0.198868,0.247083,-0.138758,0.178691,0.056514,-0.169945,0.198597,0.28866,-0.221324,0.184128,0.258816,-0.227074,0.172941,0.186556,-0.223476,0.095905,0.047985,-0.177098,0.111045,0.30707,-0.22586,0.111999,0.268387,-0.203743,0.10781,0.191388,-0.187465,0.019903,0.059462,-0.178879,0.035567,0.296891,-0.199692,0.047724,0.252492,-0.151633,0.051175,0.178544,-0.121781,-0.04612,0.075519,-0.182633,-0.019459,0.253526,-0.184271,-0.003745,0.219251,-0.149,-0.0022,0.151522,-0.127294,M
0.0,0.0,0.0,0.105834,0.013746,-0.029255,0.193684,0.098188,-0.075583,0.208035,0.181681,-0.112611,0.194475,0.245906,-0.142358,0.1767,0.056541,-0.168759,0.194777,0.289115,-0.219593,0.1803,0.25603,-0.225023,0.169834,0.182456,-0.221569,0.093823,0.047496,-0.174737,0.107457,0.307726,-0.221671,0.109029,0.265774,-0.198984,0.104755,0.187014,-0.18309,0.017631,0.059607,-0.175876,0.032185,0.297762,-0.195135,0.044263,0.252488,-0.147886,0.046904,0.1765,-0.119416,-0.047881,0.075679,-0.179465,-0.024186,0.254703,-0.180404,-0.00878,0.219959,-0.146157,-0.007183,0.150719,-0.125772,M
